url_path,views_total,views_unique
/Pythagora-io/pythagora,68,49
/Pythagora-io/pythagora/pulls,13,8
/Pythagora-io/pythagora/issues,11,7
/Pythagora-io/pythagora/tree/main/src,3,3
/Pythagora-io/pythagora/commit/ba2cc438ff3ddae66ba44565fc0f18c651851271,2,2
/pythagora-io/pythagora,2,2
/Pythagora-io/pythagora/commit/11842523b42d5ce406be634a52316dfd89534059,2,1
/Pythagora-io/pythagora/commit/fc247591a12adcecc205b2b1572f3f706ee66d18,2,1
/Pythagora-io/pythagora/actions,1,1
/Pythagora-io/pythagora/actions/runs/16544744181/workflow,1,1
