time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-12 00:00:00+00:00,3,3,15,10
2024-02-13 00:00:00+00:00,4,4,21,12
2024-02-14 00:00:00+00:00,2,2,40,12
2024-02-15 00:00:00+00:00,3,3,38,16
2024-02-16 00:00:00+00:00,2,2,12,8
2024-02-17 00:00:00+00:00,2,2,7,7
2024-02-18 00:00:00+00:00,6,5,13,10
2024-02-19 00:00:00+00:00,4,4,53,11
2024-02-20 00:00:00+00:00,3,3,115,16
2024-02-21 00:00:00+00:00,3,3,27,9
2024-02-22 00:00:00+00:00,20,6,118,19
2024-02-23 00:00:00+00:00,5,5,18,14
2024-02-24 00:00:00+00:00,4,3,37,18
2024-02-25 00:00:00+00:00,1,1,50,14
