time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-10 00:00:00+00:00,4,4,88,44
2024-04-11 00:00:00+00:00,1,1,152,59
2024-04-12 00:00:00+00:00,5,5,115,41
2024-04-13 00:00:00+00:00,4,3,40,28
2024-04-14 00:00:00+00:00,5,4,32,25
2024-04-15 00:00:00+00:00,1,1,119,37
2024-04-16 00:00:00+00:00,7,6,94,38
2024-04-17 00:00:00+00:00,4,4,191,49
2024-04-18 00:00:00+00:00,6,2,66,44
2024-04-19 00:00:00+00:00,3,3,35,26
2024-04-20 00:00:00+00:00,1,1,67,24
2024-04-21 00:00:00+00:00,6,3,55,28
2024-04-22 00:00:00+00:00,1,1,89,28
2024-04-23 00:00:00+00:00,2,2,169,36
