url_path,views_total,views_unique
/Pythagora-io/pythagora,325,246
/Pythagora-io/pythagora/tree/main/src,22,14
/Pythagora-io/pythagora/issues,12,7
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,8,3
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src/utils,8,2
/Pythagora-io/pythagora/tree/main/src/scripts,7,5
/Pythagora-io/pythagora/tree/main,7,4
/Pythagora-io/pythagora/blob/main/LICENSE,4,3
/Pythagora-io/pythagora/branches,4,3
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src/helpers,4,1
