time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-28 00:00:00+00:00,20,9,4,4
2026-05-29 00:00:00+00:00,26,11,10,7
2026-05-30 00:00:00+00:00,19,9,12,7
2026-05-31 00:00:00+00:00,22,12,21,10
2026-06-01 00:00:00+00:00,16,11,2,2
2026-06-02 00:00:00+00:00,24,10,10,8
2026-06-03 00:00:00+00:00,14,5,4,3
2026-06-04 00:00:00+00:00,19,10,5,4
2026-06-05 00:00:00+00:00,34,16,7,5
2026-06-06 00:00:00+00:00,24,11,9,6
2026-06-07 00:00:00+00:00,19,6,10,8
2026-06-08 00:00:00+00:00,29,16,12,7
2026-06-09 00:00:00+00:00,8,7,4,4
2026-06-10 00:00:00+00:00,18,9,8,6
