time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-25 00:00:00+00:00,12,5,7,5
2025-12-26 00:00:00+00:00,11,4,10,7
2025-12-27 00:00:00+00:00,13,6,3,3
2025-12-28 00:00:00+00:00,17,6,8,5
2025-12-29 00:00:00+00:00,10,6,12,10
2025-12-30 00:00:00+00:00,12,5,36,13
2025-12-31 00:00:00+00:00,9,5,139,18
2026-01-01 00:00:00+00:00,9,5,52,11
2026-01-02 00:00:00+00:00,2,2,9,4
2026-01-03 00:00:00+00:00,14,10,6,3
2026-01-04 00:00:00+00:00,9,4,14,7
2026-01-05 00:00:00+00:00,7,7,12,12
2026-01-06 00:00:00+00:00,8,5,14,10
2026-01-07 00:00:00+00:00,12,7,6,6
